454962,68020,397824,65536,329803,913920,60264,2496,57138,34,39,34,6267,6267,837,5070,2,401,14.0
454450,282352,397312,65536,114959,913920,60264,2496,57138,34,39,34,6267,6267,844,5109,2,401,24.0
454996,145095,397824,65536,252728,913920,60264,2496,57172,34,39,34,6267,6267,850,5157,2,401,23.0
454484,363470,397312,65536,33841,913920,60264,2496,57172,34,39,34,6267,6267,857,5242,2,401,25.0
455508,249366,398336,65536,148969,913920,60264,2496,57172,34,39,34,6267,6267,863,5269,2,401,36.0
455508,119298,398336,65536,279037,913920,60264,2496,57172,34,39,34,6267,6267,869,5294,2,401,21.0
455508,332773,398336,65536,65562,913920,60264,2496,57172,34,39,34,6267,6267,876,5379,2,401,28.0
454992,217004,397824,65536,180819,913920,60264,2496,57168,34,39,34,6267,6267,882,5464,2,401,26.0
454479,83402,397312,65536,313909,913920,60264,2496,57167,34,39,34,6267,6267,888,5493,2,401,26.0
454991,329645,397824,65536,68178,913920,60264,2496,57167,34,39,34,6267,6267,895,5526,2,401,21.0
454994,212192,397824,65536,185631,913920,60264,2496,57170,34,39,34,6267,6267,901,5560,2,401,24.0
455008,95496,397824,65536,302327,913920,60264,2496,57184,34,39,34,6267,6267,907,5609,2,401,24.0
454488,318426,397312,65536,78885,913920,60264,2496,57176,34,39,34,6267,6267,914,5718,2,401,34.0
453976,183185,396800,65536,213614,913920,60264,2496,57176,34,39,34,6267,6267,920,5745,2,401,15.0
455000,41005,397824,65536,356818,913920,60264,2496,57176,34,39,34,6267,6267,926,5771,2,401,23.0
454989,239581,397824,65536,158242,913920,60264,2496,57165,34,39,34,6267,6267,933,5806,2,401,26.0
454989,117180,397824,65536,280643,913920,60264,2496,57165,34,39,34,6267,6267,939,5885,2,401,6.0
453965,319872,396800,65536,76927,913920,60264,2496,57165,34,39,34,6267,6267,946,5971,2,401,21.0
454477,219415,397312,65536,177896,913920,60264,2496,57165,34,39,34,6267,6267,952,6000,2,401,30.0
454989,83423,397824,65536,314400,913920,60264,2496,57165,34,39,34,6267,6267,958,6034,2,401,23.0
455491,296571,398336,65536,101764,913920,60264,2496,57155,34,39,34,6267,6267,965,6076,2,401,25.0
455494,155293,398336,65536,243042,913920,60264,2496,57158,34,39,34,6267,6267,971,6110,2,401,26.0
454470,352914,397312,65536,44397,913920,60264,2496,57158,34,39,34,6267,6267,978,6157,2,401,27.0
454995,228185,397824,65536,169638,913920,60264,2496,57171,34,39,34,6267,6267,984,6189,2,401,27.0
454995,89025,397824,65536,308798,913920,60264,2496,57171,34,39,34,6267,6267,990,6273,2,401,35.0
454940,284045,397824,65536,113778,913920,60264,2496,57116,34,39,34,6267,6267,997,6304,2,401,12.0
455452,139024,398336,65536,259311,913920,60264,2496,57116,34,39,34,6267,6267,1003,6332,2,401,25.0
455451,348528,398336,65536,49807,913920,60264,2496,57115,34,39,34,6267,6267,1010,6367,2,401,23.0
455451,196220,398336,65536,202115,913920,60264,2496,57115,34,39,34,6267,6267,1016,6396,2,401,20.0
455451,64825,398336,65536,333510,913920,60264,2496,57115,34,39,34,6267,6267,1022,6468,2,401,31.0
454427,289880,397312,65536,107431,913920,60264,2496,57115,34,39,34,6267,6267,1029,6506,2,401,25.0
454939,155185,397824,65536,242638,913920,60264,2496,57115,34,39,34,6267,6267,1035,6534,2,401,16.0
454939,362960,397824,65536,34863,913920,60264,2496,57115,34,39,34,6267,6267,1042,6576,2,401,27.0
455423,222773,398336,65536,175562,913920,60264,2496,57087,34,39,34,6267,6267,1048,6605,2,401,23.0
454888,120135,397824,65536,277688,913920,60264,2496,57064,34,39,34,6267,6267,1054,6658,2,401,26.0
454860,199091,397824,65536,198732,913920,60264,2496,57036,34,39,34,6267,6267,1060,6748,2,401,40.0
454880,91314,397824,65536,306509,913920,60264,2496,57056,34,39,34,6267,6267,1066,6776,2,401,8.0
455434,346246,398336,65536,52089,913920,60264,2496,57098,34,39,34,6267,6267,1073,6841,2,401,18.0
454922,229959,397824,65536,167864,913920,60264,2496,57098,34,39,34,6267,6267,1079,6918,2,401,33.0
454922,134056,397824,65536,263767,913920,60264,2496,57098,34,39,34,6267,6267,1085,6949,2,401,27.0
454733,52661,397824,65536,345162,913920,60264,2496,56909,34,39,34,6267,6267,1091,7023,2,401,18.0
455249,269364,398336,65536,128971,913920,60264,2496,56913,34,39,34,6267,6267,1098,7107,2,401,26.0
455252,188675,398336,65536,209660,913920,60264,2496,56916,34,39,34,6267,6267,1104,7134,2,401,23.0
455252,76048,398336,65536,322287,913920,60264,2496,56916,34,39,34,6267,6267,1110,7166,2,401,22.0
455252,301199,398336,65536,97136,913920,60264,2496,56916,34,39,34,6267,6267,1117,7197,2,401,32.0
454740,206297,397824,65536,191526,913920,60264,2496,56916,34,39,34,6267,6267,1123,7246,2,401,16.0
454741,108881,397824,65536,288942,913920,60264,2496,56917,34,39,34,6267,6267,1129,7279,2,401,46.0
454749,348978,397824,65536,48845,913920,60264,2496,56925,34,39,34,6267,6267,1136,7324,2,401,21.0
454749,257698,397824,65536,140125,913920,60264,2496,56925,34,39,34,6267,6267,1142,7369,2,401,23.0
455261,166365,398336,65536,231970,913920,60264,2496,56925,34,39,34,6267,6267,1148,7399,2,401,20.0
440413,74192,383488,65536,309295,913920,60264,2496,56925,34,39,34,6267,6267,1154,7430,2,401,16.0
455261,263229,398336,65536,135106,913920,60264,2496,56925,34,39,34,6267,6267,1161,7514,2,401,18.0
440419,162457,383488,65536,221030,913920,60264,2496,56931,34,39,34,6267,6267,1167,7545,2,401,25.0
455279,74334,398336,65536,324001,913920,60264,2496,56943,34,39,34,6267,6267,1173,7663,2,401,30.0
411765,224008,354816,65536,130807,913920,60264,2496,56949,34,39,34,6267,6267,1180,7696,2,401,24.0
425572,122013,368640,65536,246626,913920,60264,2496,56932,34,39,34,6267,6267,1187,7788,2,401,28.0
454756,337970,397824,65536,59853,913920,60264,2496,56932,34,39,34,6267,6267,1194,7836,2,401,22.0
398948,64676,342016,65536,277339,913920,60264,2496,56932,34,39,34,6267,6267,1200,7867,2,401,22.0
451684,112629,394752,65536,282122,913920,60264,2496,56932,34,39,34,6267,6267,1207,7953,2,401,21.0
374909,48089,317952,65536,269862,913920,60264,2496,56957,34,39,34,6267,6267,1214,7987,2,401,18.0
413312,161028,356352,65536,195323,913920,60264,2496,56960,34,39,34,6267,6267,1223,8109,2,401,26.0
454809,354330,397824,65536,43494,913920,60264,2496,56985,34,39,34,6267,6267,1230,8166,2,401,23.0
363673,159594,306688,65536,147093,913920,60264,2496,56985,34,39,34,6267,6267,1237,8205,2,401,21.0
455341,206288,398336,65536,192047,913920,60264,2496,57005,34,39,34,6267,6267,1244,8410,2,401,32.0
454829,62469,397824,65536,335354,913920,60264,2496,57005,34,39,34,6267,6267,1250,8508,2,401,21.0
426157,238068,369152,65536,131083,913920,60264,2496,57005,34,39,34,6267,6267,1257,8548,2,401,28.0
386733,195060,329728,65536,134667,913920,60264,2496,57005,34,39,34,6267,6267,1265,8636,2,401,23.0
398509,138838,341504,65536,202665,913920,60264,2496,57005,34,39,34,6267,6267,1272,8671,2,401,43.0
450224,266127,393216,65536,127088,913920,60264,2496,57008,34,39,34,6268,6268,1280,8834,2,401,20.0
439472,100638,382464,65536,281825,913920,60264,2496,57008,34,39,34,6268,6268,1286,8866,2,401,15.0
363184,207198,306176,65536,98977,913920,60264,2496,57008,39,44,39,6268,6268,1294,8916,2,401,32.0
405677,114158,348672,65536,234513,913920,60264,2496,57005,44,49,44,6268,6268,1302,9004,2,401,17.0
413869,122395,356864,65536,234468,913920,60264,2496,57005,44,49,44,6268,6268,1311,9102,2,401,11.0
335021,81559,278016,65536,196456,913920,60264,2496,57005,44,49,44,6268,6268,1320,9148,2,401,20.0
236205,73868,179200,65536,105331,913920,60264,2496,57005,44,49,44,6268,6268,1335,9216,2,401,31.0
233645,96644,176640,65536,79995,913920,60264,2496,57005,44,49,44,6268,6268,1357,9298,2,401,29.0
222893,83125,165888,65536,82762,913920,60264,2496,57005,44,49,44,6268,6268,1378,9377,2,401,59.0
228525,40637,171520,65536,130882,913920,60264,2496,57005,44,49,44,6268,6268,1401,9462,2,401,34.0
218285,40846,161280,65536,120433,913920,60264,2496,57005,44,49,44,6268,6268,1423,9542,2,401,25.0
208614,39962,151552,65536,111589,913920,60264,2496,57062,44,49,44,6268,6268,1443,9622,2,401,30.0
220388,58628,163328,65536,104699,913920,60264,2496,57060,44,49,44,6268,6268,1467,9711,2,401,15.0
194788,54648,137728,65536,83079,913920,60264,2496,57060,44,49,44,6268,6268,1493,9797,2,401,31.0
217326,30537,160256,65536,129718,913920,60264,2496,57070,44,49,44,6268,6268,1516,9884,2,401,30.0
211182,100778,154112,65536,53333,913920,60264,2496,57070,44,49,44,6268,6268,1544,9978,2,401,16.0
260334,37390,203264,65536,165873,913920,60264,2496,57070,44,49,44,6268,6268,1561,10087,2,401,38.0
199919,19390,142848,65536,123457,913920,60264,2496,57071,44,49,44,6268,6268,1584,10168,2,401,31.0
291055,183306,233984,65536,50677,913920,60264,2496,57071,44,49,44,6268,6268,1600,10305,2,401,31.0
205555,94110,148480,65536,54369,913920,60264,2496,57075,44,49,44,6268,6268,1618,10373,2,401,35.0
217875,16625,160768,65536,144213,913920,60264,2496,57107,44,49,44,6268,6268,1644,10466,2,401,50.0
215359,89878,158208,65536,68329,913920,60264,2496,57151,44,49,44,6268,6268,1671,10566,2,401,35.0
219967,98422,162816,65536,64393,913920,60264,2496,57151,44,49,44,6268,6268,1698,10668,2,401,24.0
201539,79509,144384,65536,64874,913920,60264,2496,57155,44,49,44,6268,6268,1726,10763,2,401,29.0
229187,29654,172032,65536,142377,913920,60264,2496,57155,44,49,44,6268,6268,1753,10872,2,401,22.0
212803,68445,155648,65536,87202,913920,60264,2496,57155,44,49,44,6268,6268,1778,10970,2,401,30.0
198979,64401,141824,65536,77422,913920,60264,2496,57155,44,49,44,6268,6268,1800,11067,2,401,32.0
177986,14085,120832,65536,106746,913920,60264,2496,57154,44,49,44,6268,6268,1830,11165,2,401,44.0
178491,49660,121344,65536,71683,913920,60264,2496,57147,44,49,44,6268,6268,1859,11271,2,401,28.0
192357,55498,135168,65536,79669,913920,60264,2496,57189,44,49,44,6268,6268,1890,11378,2,401,25.0
208741,12942,151552,65536,138674,913920,60264,2496,57189,44,49,44,6268,6268,1921,11485,2,401,32.0
206689,61027,149504,65536,88476,913920,60264,2496,57185,44,49,44,6268,6268,1951,11596,2,401,32.0
205673,11412,148480,65536,137132,913920,60264,2496,57193,44,49,44,6268,6268,1981,11703,2,401,19.0
198506,64267,141312,65536,77044,913920,60264,2496,57194,44,49,44,6268,6268,2011,11817,2,401,23.0
195946,65532,138752,65536,73219,913920,60264,2496,57194,44,49,44,6268,6268,2043,11920,2,401,23.0
183146,64033,125952,65536,61918,913920,60264,2496,57194,44,49,44,6268,6268,2077,12032,2,401,29.0
204650,87599,147456,65536,59856,913920,60264,2496,57194,44,49,44,6268,6268,2109,12149,2,401,34.0
189302,47625,132096,65536,84470,913920,60264,2496,57206,44,49,44,6268,6268,2140,12259,2,401,29.0
181622,42073,124416,65536,82342,913920,60264,2496,57206,44,49,44,6268,6268,2173,12376,2,401,22.0
182134,64908,124928,65536,60019,913920,60264,2496,57206,44,49,44,6268,6268,2209,12495,2,401,36.0
192886,16591,135680,65536,119088,913920,60264,2496,57206,44,49,44,6268,6268,2243,12610,2,401,43.0
255846,159772,198656,65536,38884,913920,60264,2496,57190,44,49,44,6218,6268,2270,12753,3,5395,26.0
343910,71202,286720,65536,215517,913920,60264,2496,57190,44,49,44,6218,6268,2283,12858,3,5395,36.0
348518,192036,291328,65536,99291,913920,60264,2496,57190,44,49,44,6218,6268,2294,12957,3,5395,25.0
364902,179154,307712,65536,128557,913920,60264,2496,57190,44,49,44,6218,6268,2305,13073,3,5395,26.0
400234,241334,343040,65536,101705,913920,60264,2496,57194,44,49,44,6218,6268,2315,13251,3,5395,20.0
469866,88760,412672,65536,323911,913920,60264,2496,57194,44,49,44,6218,6268,2322,13386,3,5395,38.0
416106,335184,358912,65536,23727,913920,60264,2496,57194,44,49,44,6218,6268,2329,13475,3,5395,93.0
344426,173640,287232,65536,113591,913920,60264,2496,57194,44,49,44,6218,6268,2336,13506,3,5395,48.0
271730,98323,214528,65536,116204,913920,60264,2496,57202,45,50,45,6218,6268,2347,13552,3,5395,24.0
404351,98331,347136,65536,248804,913920,60264,2496,57215,45,50,45,6218,6268,2356,13732,3,5395,40.0
393095,232925,335872,65536,102946,913920,60264,2496,57223,45,50,45,6218,6268,2364,13786,3,5395,132.0
299911,103652,242688,65536,139035,913920,60264,2496,57223,45,50,45,6218,6268,2375,13832,3,5395,28.0
311175,174822,253952,65536,79129,913920,60264,2496,57223,45,50,45,6218,6268,2388,13926,3,5395,42.0
459143,86842,401920,65536,315077,913920,60264,2496,57223,45,50,45,6218,6268,2397,14072,3,5395,24.0
355722,173080,298496,65536,125563,913920,60264,2496,57226,45,50,45,6218,6268,2406,14120,3,5395,23.0
327050,191859,269824,65536,77964,913920,60264,2496,57226,45,50,45,6218,6268,2418,14208,3,5395,42.0
348042,78179,290816,65536,212636,913920,60264,2496,57226,45,50,45,6218,6268,2428,14307,3,5395,26.0
326026,219246,268800,65536,49553,913920,60264,2496,57226,45,50,45,6218,6268,2439,14398,3,5395,27.0
275339,144421,218112,65536,73690,913920,60264,2496,57227,45,50,45,6218,6268,2450,14479,3,5395,13.0
241547,69023,184320,65536,115296,913920,60264,2496,57227,45,50,45,6218,6268,2464,14573,3,5395,39.0
240476,122906,183296,65536,60389,913920,60264,2496,57180,45,50,45,6218,6268,2488,14671,3,5395,30.0
218972,111778,161792,65536,50013,913920,60264,2496,57180,45,50,45,6218,6268,2513,14763,3,5395,22.0
211295,94026,154112,65536,60085,913920,60264,2496,57183,45,50,45,6218,6268,2541,14861,3,5395,25.0
232808,89509,175616,65536,86106,913920,60264,2496,57192,45,50,45,6218,6268,2564,14956,3,5395,33.0
288616,42827,231424,65536,188596,913920,60264,2496,57192,45,50,45,6218,6268,2588,15071,3,5395,33.0
235368,119404,178176,65536,58772,913920,60264,2496,57192,45,50,45,6218,6268,2610,15157,3,5395,20.0
217448,91635,160256,65536,68620,913920,60264,2496,57192,45,50,45,6218,6268,2638,15253,3,5395,18.0
238440,75800,181248,65536,105447,913920,60264,2496,57192,45,50,45,6218,6268,2661,15348,3,5395,19.0
202088,106174,144896,65536,38721,913920,60264,2496,57192,45,50,45,6218,6268,2690,15453,3,5395,7.0
230761,130510,173568,65536,43057,913920,60264,2496,57193,45,50,45,6218,6268,2717,15550,3,5395,12.0
279906,61642,222720,65536,161077,913920,60264,2496,57186,45,50,45,6218,6268,2735,15647,3,5395,25.0
218936,61695,161792,65536,100096,913920,60264,2496,57144,45,50,45,6218,6268,2758,15733,3,5395,23.0
198456,95291,141312,65536,46020,913920,60264,2496,57144,45,50,45,6218,6268,2789,15833,3,5395,7.0
215851,109331,158720,65536,49388,913920,60264,2496,57131,45,50,45,6218,6268,2817,15933,3,5395,21.0
205611,89229,148480,65536,59250,913920,60264,2496,57131,45,50,45,6218,6268,2847,16031,3,5395,25.0
209707,110307,152576,65536,42268,913920,60264,2496,57131,45,50,45,6218,6268,2874,16130,3,5395,42.0
225579,115135,168448,65536,53312,913920,60264,2496,57131,45,50,45,6218,6268,2903,16235,3,5395,23.0
218411,84145,161280,65536,77134,913920,60264,2496,57131,45,50,45,6218,6268,2930,16325,3,5395,32.0
214322,85920,157184,65536,71263,913920,60264,2496,57138,45,50,45,6218,6268,2961,16426,3,5395,31.0
212286,61473,155136,65536,93662,913920,60264,2496,57150,45,50,45,6218,6268,2992,16526,3,5395,28.0
219966,100588,162816,65536,62227,913920,60264,2496,57150,45,50,45,6218,6268,3021,16626,3,5395,38.0
261950,71023,204800,65536,133776,913920,60264,2496,57150,45,50,45,6218,6268,3047,16727,3,5395,29.0
336702,44938,279552,65536,234613,913920,60264,2496,57150,45,50,45,6218,6268,3064,16843,3,5395,29.0
245062,54800,187904,65536,133103,913920,60264,2496,57158,45,50,45,6218,6268,3080,16909,3,5395,24.0
212290,32384,155136,65536,122751,913920,60264,2496,57154,45,50,45,6218,6268,3105,16999,3,5395,28.0
215878,95955,158720,65536,62764,913920,60264,2496,57158,45,50,45,6218,6268,3135,17103,3,5395,20.0
237894,113857,180736,65536,66878,913920,60264,2496,57158,45,50,45,6218,6268,3161,17202,3,5395,29.0
237382,28978,180224,65536,151245,913920,60264,2496,57158,45,50,45,6218,6268,3186,17298,3,5395,11.0
207686,30546,150528,65536,119981,913920,60264,2496,57158,45,50,45,6218,6268,3215,17395,3,5395,26.0
214342,91166,157184,65536,66017,913920,60264,2496,57158,45,50,45,6218,6268,3243,17492,3,5395,26.0
230699,69845,173568,65536,103722,913920,60264,2496,57131,45,50,45,6218,6268,3270,17591,3,5395,27.0
220469,45795,163328,65536,117532,913920,60264,2496,57141,45,50,45,6218,6268,3298,17687,3,5395,24.0
230198,47763,173056,65536,125292,913920,60264,2496,57142,45,50,45,6218,6268,3325,17790,3,5395,43.0
214845,96086,157696,65536,61609,913920,60264,2496,57149,45,50,45,6218,6268,3355,17892,3,5395,34.0
218429,65152,161280,65536,96127,913920,60264,2496,57149,45,50,45,6218,6268,3381,17987,3,5395,24.0
248125,112797,190976,65536,78178,913920,60264,2496,57149,45,50,45,6218,6268,3409,18085,3,5395,31.0
218941,103551,161792,65536,58240,913920,60264,2496,57149,45,50,45,6218,6268,3435,18181,3,5395,20.0
228669,75416,171520,65536,96103,913920,60264,2496,57149,45,50,45,6218,6268,3462,18275,3,5395,32.0
217918,17167,160768,65536,143600,913920,60264,2496,57150,45,50,45,6218,6268,3486,18369,3,5395,18.0
209726,39255,152576,65536,113320,913920,60264,2496,57150,45,50,45,6218,6268,3514,18467,3,5395,33.0
199486,66553,142336,65536,75782,913920,60264,2496,57150,45,50,45,6218,6268,3544,18564,3,5395,23.0
311102,79736,253952,65536,174215,913920,60264,2496,57150,45,50,45,6218,6268,3569,18703,3,5395,47.0
243518,22394,186368,65536,163973,913920,60264,2496,57150,45,50,45,6218,6268,3585,18765,3,5395,22.0
214336,36053,157184,65536,121130,913920,60264,2496,57152,45,50,45,6218,6268,3612,18860,3,5395,13.0
299840,38632,242688,65536,204055,913920,60264,2496,57152,45,50,45,6218,6268,3635,18994,3,5395,25.0
237893,108302,180736,65536,72433,913920,60264,2496,57157,45,50,45,6218,6268,3652,19059,3,5395,29.0
289093,60814,231936,65536,171121,913920,60264,2496,57157,45,50,45,6218,6268,3677,19200,3,5395,26.0
318787,24084,261632,65536,237547,913920,60264,2496,57155,45,50,45,6218,6268,3690,19285,3,5395,23.0
246595,55482,189440,65536,133965,913920,60264,2496,57155,45,50,45,6218,6268,3708,19389,3,5395,32.0
346949,52906,289792,65536,236885,913920,60264,2496,57157,45,50,45,6218,6268,3722,19494,3,5395,28.0
259857,132589,202752,65536,70162,913920,60264,2496,57105,45,50,45,6218,6268,3737,19573,3,5395,58.0
292572,136175,235520,65536,99344,913920,60264,2496,57053,45,50,45,6218,6268,3751,19665,3,5395,19.0
264909,56927,207872,65536,151035,913920,60264,2496,57037,45,50,45,6218,6268,3765,19742,3,5395,35.0
303835,100427,246784,65536,146356,913920,60264,2496,57051,45,50,45,6218,6268,3779,19842,3,5395,36.0
352486,168808,295424,65536,126615,913920,60264,2496,57062,45,50,45,6218,6268,3795,19971,3,5395,26.0
327398,59010,270336,65536,211325,913920,60264,2496,57062,45,50,45,6218,6268,3806,20051,3,5395,45.0
301286,103803,244224,65536,140420,913920,60264,2496,57062,45,50,45,6218,6268,3822,20165,3,5395,28.0
348902,232395,291840,65536,59444,913920,60264,2496,57062,45,50,45,6218,6268,3833,20272,4,6299,45.0
287462,149132,230400,65536,81267,913920,60264,2496,57062,45,50,45,6218,6268,3845,20344,4,6299,26.0
374502,241905,317440,65536,75534,913920,60264,2496,57062,45,50,45,6218,6268,3857,20510,4,6299,25.0
405222,278535,348160,65536,69624,913920,60264,2496,57062,45,50,45,6218,6268,3866,20699,4,6299,24.0
